id_video_anonimizado,text,discordancia_misoginia,discordancia_toxicidade,misoginia_1,misoginia_2,misoginia_3,categoria_misoginia_1,categoria_misoginia_2,categoria_misoginia_3,toxicidade_1,toxicidade_2,toxicidade_3,categoria_toxicidade_1,categoria_toxicidade_2,categoria_toxicidade_3
video_3573,"FEMINISTA confessa a REAL sobre os ESQUERDOMACHOS (se eu falo isso sou cancelado) Feminista confessa a real sobre os esquerdomachos.⚜️ Você sabia que temos uma clube de assinatura reunindo o melhor do desenvolvimento pessoal masculino? Entre agora e faça parte do Conselho: https://bit.ly/49X2GXo⚜️ Deseja encontrar o seu propósito e encontrar sentido em tudo o que faz? Conheça as aulas de nosso curso Vocação e através deste conhecimento dê significado a sua vida. → https://bit.ly/3qw7PUk📚 Livros que indico• A História da Virilidade ➽ https://amzn.to/3QJBEs0• O Código dos Homens ➽ https://amzn.to/3JVDGD6• Disciplina é Liberdade ➽ https://amzn.to/3QmTXDz• Responsabilidade Extrema ➽ https://amzn.to/3pgHxRI• Hábitos Atômicos ➽ https://amzn.to/3SMBlyt• A Coragem de Não Agradar ➽ https://amzn.to/3B6IPnY• A Arte de Fazer Acontencer➽ https://amzn.to/3B7sL5D• Como Fazer Amigos E Influenciar Pessoas ➽ https://amzn.to/3qJmpVj• A Educação Da Vontade ➽ https://amzn.to/3DhWQSJ• A Vida Intelectual ➽ https://amzn.to/3QwDrQA• Como Ler Livros ➽ https://amzn.to/3Qpumt2• Como Estudar E Como Aprender ➽ https://amzn.to/3RJmpQE• O Ego É o Seu Inimigo ➽ https://amzn.to/3eC5eCe• A Arte De Viver Melhor ➽ https://amzn.to/3U8ua4y🎥 Ferramentas De Estudo:• Kindle 10a. geração ➽ https://amzn.to/3AknDvB• Caderno Preto Minimalista ➽ https://amzn.to/3xaI643• Bloco Notas Rápidas ➽ https://amzn.to/3AVkbXq🎥 Equipamentos que uso:• Webcam Logitech C920: https://amzn.to/3QGFP7X• Microfone Fifine K669B: https://amzn.to/3QlZHxj• Microfone lapela ECMLV1: https://amzn.to/3SMHhro• Monitor LG 24ML600M: https://amzn.to/3w3omyD• Ring Light 6 Polegadas 36: https://amzn.to/3PrLjm2• HD Externo 1TB USB 3.0 Seagate: https://amzn.to/3A1oRe2• Braço Articulado: https://amzn.to/3bQalxq• Bastão De Luz Brastoy: https://amzn.to/3QIWrfu★ Vitrine Completa de indicações: https://amzn.to/45ziGLW📲 Redes sociais:◼️ Telegram: https://t.me/projetoconselho◼️ Instagram: https://www.instagram.com/projetoconselho◼️ Twitter: https://twitter.com/projetoconselho✂️ Canal secundário: https://www.youtube.com/ ⭐ Quer conversar comigo?Traga suas questões, agende uma consultoria online: ➤ https://bit.ly/3QZ6Cjp◼️ Contato comercial E PIX ◼️➤ contatoprojetoconselho .com--  --  --  --  --  --  --  --  --  --  --  --  --  --  --  --Sobre o canal:Bem-vindo ao Projeto Conselho, espaço de desenvolvimento pessoal masculino e inteligência emocional com o intuito de te ajudar a se tornar um homem melhor. Esse é o meu maior objetivo.",True,False,0,1,1,0.0,4.1,4.1,1,1,1,1.4,1.1,1.4
video_3609,AS LEIS NO BRASIL JUIZ NO BRASIL PENSA QUE É REI,False,True,0,0,0,0.0,0,0.0,0,1,1,0.0,3.2,3.2
video_3641,“Ah mas eu quero um homem rico pra casar” 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,True,False,1,0,0,2.1,0,0.0,0,0,0,0.0,0.0,0
video_3658,"Cuidado pra não ser o homem da casa 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",True,False,0,1,1,0.0,3.2,3.2,0,0,0,0.0,0.0,0
video_3660,"Mulher que tem muitos ""amigos"" ",True,False,1,0,0,2.1,0,0.0,0,0,0,0.0,0.0,0
video_3738,Porque os 🔥CAFAJESTES não levam fora?,False,True,0,0,0,0.0,0,0.0,0,0,1,0.0,0.0,1.4
video_3773,"Homem de CARÁTER, como elas tratam?🤦🏽 ",True,True,1,0,0,2.1,0,0.0,1,0,0,1.3,0.0,0
video_381,TEM MUITA MULHER VULGAR POR AI #relacionamento #namoro #casamentonapraia #casal #masculino #macho #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem,False,True,1,1,1,2.1,3.1,3.1,1,0,1,1.3,0.0,1.3
video_3821,5 COISAS QUE EU AINDA NÃO ENTENDO SOBRE AS MULHERES TENHA A MULHER QUE QUISER AUMENTANDO SEU VSM:https://sedutorafro.com.br/aulaodevsm/,True,True,1,0,0,2.3,0,0.0,1,0,0,1.3,0.0,0
video_3836,Eu não sei lidar com adulto que escolhe ser disfuncional,False,True,0,0,0,0.0,0,0.0,1,0,0,1.4,0.0,0
video_3857,"porque MULHERES não suportam caras INEXPERIENTES? ⚜️ Você sabia que temos uma clube de assinatura reunindo o melhor do desenvolvimento pessoal masculino? Entre agora e faça parte do Conselho: https://bit.ly/49X2GXo⚜️ Deseja encontrar o seu propósito e encontrar sentido em tudo o que faz? Conheça as aulas de nosso curso Vocação e através deste conhecimento dê significado a sua vida. → https://bit.ly/3qw7PUk📚 Livros que indico• A História da Virilidade ➽ https://amzn.to/3QJBEs0• O Código dos Homens ➽ https://amzn.to/3JVDGD6• Disciplina é Liberdade ➽ https://amzn.to/3QmTXDz• Responsabilidade Extrema ➽ https://amzn.to/3pgHxRI• Hábitos Atômicos ➽ https://amzn.to/3SMBlyt• A Coragem de Não Agradar ➽ https://amzn.to/3B6IPnY• A Arte de Fazer Acontencer➽ https://amzn.to/3B7sL5D• Como Fazer Amigos E Influenciar Pessoas ➽ https://amzn.to/3qJmpVj• A Educação Da Vontade ➽ https://amzn.to/3DhWQSJ• A Vida Intelectual ➽ https://amzn.to/3QwDrQA• Como Ler Livros ➽ https://amzn.to/3Qpumt2• Como Estudar E Como Aprender ➽ https://amzn.to/3RJmpQE• O Ego É o Seu Inimigo ➽ https://amzn.to/3eC5eCe• A Arte De Viver Melhor ➽ https://amzn.to/3U8ua4y🎥 Ferramentas De Estudo:• Kindle 10a. geração ➽ https://amzn.to/3AknDvB• Caderno Preto Minimalista ➽ https://amzn.to/3xaI643• Bloco Notas Rápidas ➽ https://amzn.to/3AVkbXq🎥 Equipamentos que uso:• Webcam Logitech C920: https://amzn.to/3QGFP7X• Microfone Fifine K669B: https://amzn.to/3QlZHxj• Microfone lapela ECMLV1: https://amzn.to/3SMHhro• Monitor LG 24ML600M: https://amzn.to/3w3omyD• Ring Light 6 Polegadas 36: https://amzn.to/3PrLjm2• HD Externo 1TB USB 3.0 Seagate: https://amzn.to/3A1oRe2• Braço Articulado: https://amzn.to/3bQalxq• Bastão De Luz Brastoy: https://amzn.to/3QIWrfu★ Vitrine Completa de indicações: https://amzn.to/45ziGLW📲 Redes sociais:◼️ Telegram: https://t.me/projetoconselho◼️ Instagram: https://www.instagram.com/projetoconselho◼️ Twitter: https://twitter.com/projetoconselho✂️ Canal secundário: https://www.youtube.com/ ⭐ Quer conversar comigo?Traga suas questões, agende uma consultoria online: ➤ https://bit.ly/3QZ6Cjp◼️ Contato comercial E PIX ◼️➤ contatoprojetoconselho .com--  --  --  --  --  --  --  --  --  --  --  --  --  --  --  --Sobre o canal:Bem-vindo ao Projeto Conselho, espaço de desenvolvimento pessoal masculino e inteligência emocional com o intuito de te ajudar a se tornar um homem melhor. Esse é o meu maior objetivo.",False,True,1,1,1,3.2,2.1,2.1,0,1,1,0.0,1.3,1.3
video_386,"“Sou raparig4 de hom3m casado, vou mostrar minha rotina pra vocês” #redpill #antiotário #rafaelaires ",False,True,1,1,1,2.1,3.1,3.1,1,0,1,1.3,0.0,1.3
video_388,O camarada deve se odiar muito por aceitar esse tipo de situação. CUPOM: MIDIALIXO🗿 - Antiotário🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://antiotariopro.com/mega-combo/,False,True,0,0,0,0.0,0,0.0,0,1,1,0.0,1.4,1.4
video_3883,Se você for casado e alguém do sexo oposto te pedir ajuda você não pode ajudar 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,False,True,0,0,0,0.0,0,0.0,0,1,1,0.0,3.2,3.2
video_3889,"Interesseira? Capaz, ela apenas enxergou uma oportunidade de emprego 😏 #Redpill #sigma #evolução #homem #homemdevalor #masculinidade #valores #motivação #react #respeito #humildade #principios #evoluir #shorts",True,True,1,0,1,2.1,0,2.1,0,0,1,0.0,0.0,1.3
video_3904,agora elas perderam a noção de vez,False,True,1,1,1,2.1,2.1,2.1,0,1,1,0.0,1.3,1.3
video_3918,"Luana Piovani Se IRRITA Ao  Falar Sobre Seu Derretimento Hoje no hackeando a matrix tem a linda atriz luana piovani falando sobre maturidade e mudanças normais na aparencia.    #hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:https://youtu.be/9RrGdJSnhEs",True,True,1,0,0,2.1,0,0.0,1,0,0,1.1,0.0,0
video_3954,"Essa semana eu conheci o novo tipo de esposa, a esposa do job ",False,True,1,1,1,2.3,3.1,3.1,1,0,1,1.3,0.0,1.3
video_3956,"Quer um Homem de Valor? Então seja uma Mulher de Valor | Qual a sua opinião? #rafaelaires #antiotario #redpillbrasil🔥 Pare de ser feito de Otário! 🔥📕 Manual AntiOtário✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.",False,True,1,1,1,2.1,3.1,3.1,0,0,1,0.0,0.0,1.3
video_3959,"COMO MINIMIZAR DANOS PARA SOBREVIVER NO TRABALHO DOMINADO POR CHEFES CAPACHOS E MULHERES TÓXICAS? Fizeram uma pergunta de como o homem deve proceder no ambiente atual de trabalho.Eu fiz em 2018 um vídeo em que eu dizia que não se podia ter medo de enfrentar as mulheres e cheguei a falar sobre o assunto do ambiente de trabalho.Agora, quero fazer algo mais completo, abordando não só como agir fora do trabalho e nele, como analisar a conjuntura perigosíssima que os homens enfrentam ao conviver com chefes domados e mulheres intoxicadas e coletivistas.Vai ser mais do que dicas, mas um pequeno estudo sobre a atual conjuntura do mercado de trabalho.#trabalho #empoderamento",False,True,1,1,1,2.1,3.1,3.1,0,1,1,0.0,1.4,1.4
video_3963,“A minha prima está querendo ter um filho meu e eu não vou dar” 🍷🗿 📕 - Antiotario🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,False,True,0,0,0,0.0,0,0.0,0,0,1,0.0,0.0,1.1
video_401,"TRAÍU, ENGRAVIDOU... E O PAI NÃO É NENHUM DOS DOIS! 😱🤯 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram:   https://www.instagram.com/antiotariopro/Telegram: https://t.me/antiotarioproFacebook:  https://www.facebook.com/antiotariopro/",True,True,1,0,0,2.1,0,0.0,1,0,0,1.1,0.0,0
video_4019,Você passa uma vibe de marmita,False,True,0,0,0,0.0,0,0.0,0,1,1,0.0,1.4,1.4
video_408,"Na frente dele fez isto #homem #homens #homemdevalor #homemmoderno #motivação A Manipulação Escondida da Música Moderna | Você Está Sendo Reprogramado Sem PerceberVocê acha que está ouvindo só um “hit”.Mas está absorvendo valores, comportamentos e vícios disfarçados de batida.A música moderna não te eleva.Ela te emburrece.Ela te condiciona.Ela te destrói… e você ainda canta junto.Neste vídeo você vai descobrir:• Como as letras, frequências e ídolos musicais modernos estão sendo usados para enfraquecer a mente masculina• Quem realmente financia e decide o que “bomba” nas paradas de sucesso• E por que a música atual evita temas como honra, disciplina, masculinidade e famíliaAssista até o fim.Porque depois de ouvir isso,você nunca mais vai ouvir música do mesmo jeito.#MusicaModerna #ReprogramacaoMental #Redpill #ManipulaçãoCultural #HomemDesperto #VelhoSábio #MatrixMusical #ControleSocial #SaiaDaMatrix #VerdadeProibida",False,True,0,0,0,0.0,0,0.0,0,1,1,0.0,3.2,3.2
video_4086,"namorada do Gaulês #hackeandoamatrix Hoje no hackeando a matrix tem Beatriz Bottino, a nova namorada do Gaules, curtindo no carnaval do ano passado     ⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏     https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join#hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:Essa é a Nova Namorada do Gaules, Beatriz Bottino - [ A DOIDA DO CARNAVAL ]https://youtu.be/15yBrjfVWrE",True,True,1,0,0,2.1,0,0.0,1,0,0,1.1,0.0,0
video_4087,"""Como uma mulher traí"" | Qual a sua opinião? #rafaelaires  #antiotario  #redpillbrasil  ",False,True,1,1,1,2.1,3.4,3.4,0,1,1,0.0,1.3,3.2
video_4118,"Ela Era Conhecida Como MARMITA DE MC Mas Agora Resolveu Mudar de Vida Hoje no hackeando a matrix tem uma pessoa reclamando que gostaria de sair pro carnaval, porém ela não tem com quem deixar seu filho. Depois tem a história da pessoa que tinha o apelido de marmita de mc, mas resolveu mudar de vida     ⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏     https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join#hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:Ela Era Conhecida Como MARMITA DE MC Mas Agora Resolveu Mudar de Vidahttps://youtu.be/2bGr-MrWeCU",True,True,1,0,1,2.1,0,2.3,1,0,1,1.4,0.0,1.5
video_4130,FEMINISTA vai a loucura com especialista em REDPILL #mentalidadeblack #mestredablack #redpill #desenvolvimentopessoal #masculinidade ESSE CANAL trata da perspectiva MASCULINA do mundo moderno e DESENVOLVIMENTO PESSOAL opiniões sarcásticas e humoradaspeço respeito nos comentários,False,True,1,1,1,2.1,3.1,4.1,0,1,1,0.0,1.3,1.3
video_4161,Quando digo que não existe amizade entre homem e mulher: #Redpill #sigma #evolução #homem #homemdevalor #masculinidade #valores #motivação #react #respeito #humildade #principios #evoluir #shorts,False,True,1,1,1,3.2,2.1,2.1,0,1,1,0.0,1.3,1.3
video_4170,Posso casar com GP? | Thiago Schutz #shorts #reflexão #casamento #amor #sonho #relacionamento #gp,True,False,0,1,1,0.0,3.1,3.1,0,0,0,0.0,0.0,0
video_4198,"OS 5 TIPOS DE HOMENS QUE TODA MULHER DESEJA (Você é Um Deles?)"" Você já se perguntou por que alguns homens são simplesmente irresistíveis para as mulheres? Neste vídeo, vamos revelar os tipos de personalidade e atitudes que mais atraem o interesse feminino. Desde o homem confiante que transmite segurança até o carismático que sabe conversar, cada perfil tem seu poder de sedução. Você vai descobrir o que esses homens têm em comum, como eles agem e, o mais importante, como desenvolver essas qualidades. Seja você o cara misterioso que desperta curiosidade ou o líder natural que inspira admiração, entender esses padrões pode transformar sua vida amorosa. Assista agora e descubra se você já nasceu com esse dom ou como se tornar um deles!",True,True,1,0,0,3.2,0,0.0,1,0,1,1.3,0.0,3.2
video_4264,"TIPOS DE MULHERES A SE EVITAR! VOU DESTRUIR COM ISSO! BÔNUS: O DESESPERO DO PROFESSOR DE MUAY THAI Estou de saco cheio de me deparar com fazedores de vídeos (sim, não são produtores, são fazedores) homens e mulheres com listas de características de mulheres que os homens devem evitar.A trambicagem vem em formas diversas. Uns trazem listas prontas, outros apostam em algumas características. A verdade é que na atual conjuntura não existe comportamentos ou características que, se o homem evitar, vai garantir o seu futuro relacionamento.Mulheres não se definem mais por características que, em um passado já distante, serviam de alerta. Hoje, a mulher da balada é a vendedora da loja, a caixa do mercado, a atendente da farmácia. Elas podem ter ou não tatuagens, pintar ou não os cabelos com cores berrantes, ir em baladas com microvestidos, todas elas podem jogar um homem na sarjeta emocional e financeira.O alerta deve ser só um: não entrem em relacionamento se não quiserem ser destroçados em suas vidas.Como bônus, a curta história do professor de muay thay desesperado.#relacionamento #casamento #baladas",False,True,1,1,1,2.1,2.1,2.1,0,1,1,0.0,1.3,1.3
video_4267,"POBRE NÃO CASA POR AMOR Junte-se ao Conselho, transforme seus hábitos: https://bit.ly/49X2GXoEntre na imersão Vocação e dê sentido a sua vida: https://bit.ly/3qw7PUk📚 Livros que recomendo:Como aprende melhor: https://amzn.to/4cU0VKOProdutividade e pessoas: https://amzn.to/4g4oPWPComo dominar a mente: https://amzn.to/4g5m4EFRelacionamentos: https://amzn.to/4cU1jJgFicções clássicas para homens: https://amzn.to/3AY1u8YFicções para seu filho homem: https://amzn.to/3XoXSpv🎥 Ferramentas De Estudo:Samsung Galaxy Book3: https://amzn.to/3yS6TOyKindle Oasis 8GB: https://amzn.to/3z45l3YCaderno Preto Minimalista ➽ https://amzn.to/3xaI643Bloco Notas Rápidas ➽ https://amzn.to/3AVkbXq🎥 Equipamentos que uso:• Webcam Logitech C920: https://amzn.to/3QGFP7X• Microfone Fifine K669B: https://amzn.to/3QlZHxj• Microfone lapela ECMLV1: https://amzn.to/3SMHhro• Monitor LG 24ML600M: https://amzn.to/3w3omyD• Ring Light 6 Polegadas 36: https://amzn.to/3PrLjm2• HD Externo 1TB USB 3.0 Seagate: https://amzn.to/3A1oRe2• Braço Articulado: https://amzn.to/3bQalxq• Bastão De Luz Brastoy: https://amzn.to/3QIWrfu★ Vitrine Completa de indicações: https://amzn.to/45ziGLW📲 Redes sociais:◼️ Telegram: https://t.me/projetoconselho◼️ Instagram: https://www.instagram.com/projetoconselho◼️ Twitter: https://twitter.com/projetoconselho✂️ Canal secundário: https://www.youtube.com/ ⭐ Quer conversar comigo?Traga suas questões, agende uma consultoria online: ➤ https://bit.ly/3QZ6Cjp◼️ Contato comercial E PIX ◼️➤ contatoprojetoconselho .com--  --  --  --  --  --  --  --  --  --  --  --  --  --  --  --Sobre o canal:Bem-vindo ao Projeto Conselho, espaço de desenvolvimento pessoal masculino e inteligência emocional com o intuito de te ajudar a se tornar um homem melhor. Esse é o meu maior objetivo.",False,True,0,0,0,0.0,0,30.12,0,1,1,0.0,1.2,1.2
video_4283,Elas precisam entender🤔,True,True,0,0,1,0.0,0,3.4,0,0,1,0.0,0.0,1.3
video_4303,"OS APLICATIVOS DE NAMORO TAMBÉM ESTÃO PRÓXIMOS DO FIM? PARECE QUE AS NOTÍCIAS VEM NOS DANDO RAZÃO! Parece que os aplicativos de namoro estão em decadência. Talvez nunca tenham dado certo, mas agora já convencem cada vez menos.O feminismo e suas sequelas estão mostrando os resultados. A mídia tenta filosofar e achar explicações psicológicas e estruturais para camuflar o desastre que essa ideologia causou.https://www.terra.com.br/byte/o-que-explica-declinio-dos-apps-de-namoro,73126216f3ece921ffa8559457881b73873sf177.html#casamento #relacionamento",True,True,1,0,0,2.1,0,0.0,1,0,0,1.3,0.0,0
video_4319,Quando ela se exibe na internet 😱,True,True,1,0,0,2.1,0,0.0,1,0,0,1.3,0.0,0
