text,toxicidade_amanda,cat_toxico_amanda,misoginia_amanda,cat_misoginia_amanda,toxicidade_livia,cat_toxico_livia,misoginia_livia,cat_misoginia_livia,toxicidade_sophia,cat_toxico_sophia,misoginia_sophia,cat_misoginia_sophia
"Muitos homens agem como essa mulher, quando a esposa descobre ele fala tbm que tá arrependido,traição e feio pra ambos,e por isso que eu vivo só, não tenho mais saúde mental,vivi anos com um traidor,até que graças a Deus um dia ele resolveu ir embora,foi uma vez e nunca mais,pq quando aproxima de mim,chamo a brigada e vai pras grades 😢",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Sera q pedir pro pai comprar 1 casa ou contruir e colocar a casa no nome do pai ou da mae e eu e a mulher morar la tem chance dela pegar a casa no futuro sendo q esta no nome dos pais?,1.0,1.4,1.0,2.1,0.0,0,1.0,2.1,0.0,0,0.0,0.0
"Ufaa pensei que era os dois juntos , por um momento duvidei de sua virtude",0.0,0,0.0,0.0,1.0,1.4,0.0,0.0,0.0,0,0.0,0.0
Quem vai sentir vergonha sao os filhos...,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Nenhum chad chega nela,egocêntrica que se acha a mais bonita e acha que todo homem vai querer ela não percebe que talvez ela não seja atraente assim para os caras que ela quer,mais se vitimiza e coloca a culpa nos homens dizendo que não tem mais homens ou que estão afeminados como se ela fosse o centro das atenções e só existisse ela de mulher no mundo,os cara bonitos não estão afeminados, se não estão chegando em vc estão chegando nas outras mais bonitas ou mais novas,abaixe teu ego inflado e aceite a realidade.",1.0,1.4,1.0,2.1,1.0,1.4,1.0,2.1,1.0,1.3,1.0,4.1
"Mais do que estado de paz, é libertador, isso não tem preço, tem valor...",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Foi o que eu fiz!! Aos 23 anos meu filho seguiu seu rumo!! Hoje, é bem sucedido!! Não me arrependo de ter sido a mãe do não!! Não pode, não vai, não tem!! Valeu a pena!!",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"""Vou dá pra traficante para ganhar lança de graça"" kk, os cara vai raspar a cabeça dela e espancar ela.",1.0,1.6,1.0,1.1,1.0,1.6,1.0,1.2,1.0,1.6,1.0,4.1
"Hoje, infelizmente, ta cheio de oportunista por ai. Uma mulher de alto valor, com o perfil compativel a esse cara e raridade tambem. Tem mais e que ficar esperto mesmo.",1.0,1.4,1.0,2.1,1.0,1.3,1.0,2.1,1.0,1.3,1.0,3.3
Realmente.. Ainda tentou.. Chegou pra dizendo que não dá mais... É tchau e benção 😂😂,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Pois é, não da pra contar com elas pra nada.",1.0,1.4,1.0,2.1,0.0,0,0.0,0.0,1.0,1.3,1.0,4.2
Qualquer idade? Conheço um que mora no orfanato que topa. Tá doido atrás de um compromisso sério com uma mãe. 😅😅😅😅😅,0.0,0,0.0,0.0,0.0,0,1.0,3.1,0.0,0,0.0,0.0
Coincidência meu casamento acabou por isso. Sou feliz sem beber,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"sabe o que é engraçado? É que eu vejo sinceridade no pensamento de muita deusa rara como essa daí. Elas realmente parece que não fazem a menor ideia do porque do ghosting. Eu achava que era tão óbvio que elas se faziam de desentendidas, mas não, parece que elas realmente ficam pensando que é por algum motivo muitoooo especial quando na verdade é algo tão simples quanto: ""já desbeicei essa, próxima!!!"". Tipo, isso é tão claro como água cristalina pra nós e elas não conseguem nem imaginar, eu te juro que eu achava que no fundo elas sabiam. Talvez saibam né, no fundo talvez saibam, mas ficam usando essas coisas pra tentar amenizar a consciência de si mesmas e umas das outras",1.0,1.4,1.0,2.1,1.0,1.3,1.0,2.1,1.0,1.3,1.0,2.3
Oxi . Depende da carênciae desespero da mulher 😂😂😂😂😂😂😂,1.0,1.4,1.0,2.1,0.0,0,0.0,0.0,1.0,1.3,1.0,4.2
"A mulher fica mal-acostumadaem ter tudo no seu controlecom as mãos na rédea o tempo todo.Só que ela não sabe que éuma ditadura de curta duração no máximo 12 anos (18 a 30). Após esse prazo, ela percebe que já não está mais no topo da lista pois vê ao seu lado recém-chegadas novinhas. Só então, reconhecem quedeveriam ter sido sabias a tempo no valor do relacionamentoantes de agora apenas lhes restar ir pra vitrine da liquidação.",1.0,1.4,1.0,2.1,1.0,1.3,1.0,2.1,1.0,1.3,1.0,4.2
Tem mais! Ser processado pelo o que disse ou fez sem forçar nada ou ser mal interpretado! Cuide-se! Porque a mulherada tá querendo e fuder os homens!,1.0,1.4,1.0,2.1,1.0,1.3,1.0,2.1,1.0,1.3,1.0,4.2
"Eu assisti, se o mundo fosse como esses homens fala seria bem melhor❤",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
O manginismo é uma doença gravíssima,1.0,3.2,1.0,2.1,1.0,1.4,1.0,3.1,1.0,1.3,1.0,4.2
"Ele é simplesmente abençoado, ganhou a fortuna e se livrou do atraso quase ao mesmo tempo.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Nem precisa chegar na idade, ela é feia, por isso caras feios chegam nela. Ela sabe disso, é só ela se olhar no espelho.",1.0,1.4,1.0,2.1,1.0,1.4,1.0,2.1,1.0,1.3,1.0,4.1
"Mas tem muitos que assediam via internet também São inconvenientes, mandam foto do penis sem ninguém pedir, stalkeiam, só mudou a forma de abordar",1.0,1.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Vamos lá,  algumas considerações.  Algumas coisas confesso que achei prudente olhar... tenho um filho e não tenho contato, levanta muitos alertas... o problema aí é  desistir no primeiro encontro... talvez não seja o motivo.antes de entender, mas tem muitos dessas falas podem sim ser problemáticas pra qualquer pessoa. O tom debochado delas é  que muda totalmente o foco das questões.... hj em dia e sim necessário olhar muito bem onde se tá amarrando o bode... pq o futuro pode ser um longo arrependimento....",0.0,0,0.0,0.0,0.0,0,1.0,3.1,0.0,0,0.0,0.0
"E voltar com o Miliciano e o Jegues, não,  ",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Quem nasceu pra ser corno, sempre corno",1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
Minha mãe ia fazer eu comer a embalagem tbm kkkk A bicha era bruta kkk,1.0,1.4,0.0,0.0,1.0,1.6,0.0,0.0,0.0,0,0.0,0.0
"Foi o que pensei. Se prestar atenção em mulher de balada, ele sempre vai achar que vai ficar sozinho. Sempre tem mulher pra todo tipo de homem, pra mulher é que não tem. Você se parece comigo, exceto pelo pique de cuidar da casa.",1.0,1.4,1.0,2.1,1.0,1.3,1.0,3.2,1.0,1.3,1.0,4.2
"Com Certeza temos PAZ. (O mais importante);Fui casado(fui lesado por 8 anos), a 05 estou solteiro. Simplesmente, quintupliquei meus bens.Simples assim.Apenas essa Vantagens já seria o suficiente!!!AVANTE...",0.0,0,0.0,0.0,1.0,3.1,1.0,3.1,0.0,0,0.0,0.0
"O Chade não foi uma colônia francesa.... hoje, as colônias são os colonizadores. Bastava pedir ajuda a um, mas ficou com medo de passar o telefone? O que era ômega passou a ser alfa.",0.0,0,0.0,0.0,1.0,1.4,0.0,0.0,1.0,3.1,0.0,0.0
Tanta idiotice!!! Homem virou virgens?! 😂,0.0,0,0.0,0.0,1.0,1.5,0.0,0.0,1.0,1.4,0.0,0.0
O verdadeiro  sentido  comer  gato  por lebre 😂kkkkkk,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"   organico não significa justo... Concordo com a sua crítica, mas ela não invalida a definição proposta pelo cara do vídeoO problema é querer trocar isso por um sistema pior... a melhora gradual na qualidade de vida da população em geral ao longo das décadas e séculos é melhor nesse sistema do que em um sistema totalitário de concentração de poder econômico, cujas tentativas de implementação levaram à fome e à miséria, isso sem entrar no assunto do sofrimento que é ter a liberdade ceifada",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Fez naiir escândalo qdo Wanessa tocou no seu pé..,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Duvido uma mulher linda e atlética vc ia querer mesmo treinando junto com seu marido... Aliás,  acho personal inútil,  na academia já tem instrutor/professor, e ao ar livre vc pode praticar uma corrida,  alongamento, barra.... Não vejo o porquê da necessidade de personal, pra fazer exercício complexo?? 🤷🏻‍♀️🤷🏻‍♀️",1.0,1.4,0.0,0.0,0.0,0,1.0,3.3,0.0,0,0.0,0.0
KKK branca de neve do inferno corre vaso isso foi livramento 😂😂😂,1.0,1.4,0.0,0.0,1.0,1.4,1.0,2.1,1.0,1.3,1.0,4.1
"""A cada 10 mulheres aqui no Brasil, 8 são bonitas""Acho que ele errou, deve ser o contrário.",0.0,0,0.0,0.0,0.0,0,1.0,3.3,1.0,1.3,1.0,2.3
"Acho que é pior, o Campari ainda era zoado por alguns (devido a aparência) esse é muito elogiado.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
ELE TEM PAPEL DE CORNO COM ELA😂😂,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
"Quer dizer que mulher com filho(s) e solteiras/divorciadas/separadas devem ser descartadas, excluídas de se casarem ou de terem um bom relacionamento somente pelo simples fato de serem mães?! E se vc estivesse incluída nesse rol?!Isso não quer dizer que essas mulheres (ou todas elas) vão querer que um outro assuma o seu(s) filho(s), até porque elas podem ter uma ótima condição financeira e/ou o ex delas pode muito bem ser um bom e responsável pai. E outra coisa: Qual seria o problema se o atual quisesse assumir?! Isso, muitas vezes, parte do próprio homem, que conhece o caráter dessa mulher, muitas vezes sofrida e injustiçada, sua história de vida, e resolve fazer as vezes de pai. Afinal, na prática, a pessoa não ""casa"" somente com o outro e, sim, com a família, ainda mais parentes tão próximos.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Isso daí são tipos de mulher que precisa de atenção dos homens.mulher não precisa disso pra chamar atenção,1.0,1.4,1.0,2.1,0.0,0,1.0,3.3,1.0,1.3,1.0,4.1
Terminei casamento de 20 anos tb porque percebi que eu era apenas uma empregada e nem pra namorar servia mais...o celular era mais importante,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Em poucos segundos ela falou tudo, mais tudo mesmo. Parabéns! Realmente a ilusão tá tomando conta da mulherada e o resultado disso é número avassalador de mães solteiras.",1.0,1.4,1.0,2.1,0.0,0,1.0,3.3,1.0,1.3,1.0,4.2
"A vida é feita de escolhas. E ambos fizeram suas escolhas. E, concordo plenamente com vc, Ricado. Não tem santo nessa história. Ambos erraram. E fica aqui o aprendizado.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Toma aí seu dia de princeso otario kkkkkkk...,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
8 pra cima a digissima vai buscar o cara em casa,1.0,1.4,1.0,2.1,0.0,0,1.0,3.3,0.0,0,0.0,0.0
"@  Pior é que na maioria dos casos, quem escolhe a mulher ruím são eles mesmos. Igual a mulher que quebra a cara com homem, sendo que foi ela quem escolheu o homem ao qual hoje ela mesma reclama.",1.0,1.4,1.0,2.1,1.0,1.3,1.0,3.2,0.0,0,0.0,0.0
Boas mulheres não são raras... São raríssimas,1.0,1.3,1.0,2.1,1.0,1.3,1.0,3.2,1.0,1.3,1.0,3.3
"Esperar de aposentadoria do Estado, quem é da geração Y com seus 40 anos já acho que daqui a 25 anos mais ou menos já não vai se aposentar.Quem é da geração Z então, esquece totalmente, esses já é certeza que não vão. É um sistema de pirâmide insustentável, que já está quebrado, mas ainda não colapsou e quando colapsar pode ser que quem está aposentado fique sem receber e o Estado atrase os pagamentos. Baixa taxa de natalidade no Brasil, com uma população que será maioria idosa daqui a 20 anos e um endividamento de trilhões do Estado, não só aposentadoria vai colapsar como o Brasil, os parasitas da esquerda e seus amigos estão sugando tudo e o Brasil como um país pobre que não se desenvolveu, não tem como não quebrar.Eu concordo que a pessoa tem que investir e fazer sua própria aposentadoria para o futuro, isso realmente é fato. Agora, esperar do INSS no futuro esquece.",1.0,1.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Esse Daniel é um mentiroso, daqueles crentes que em tudo vé conspiração",1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
"Quem sabe ela nao consiga uma.mukher que traga muito mais que essa cesta que ele esta levando, uma que ira edificar a sua cs.",0.0,0,0.0,0.0,0.0,0,1.0,3.3,1.0,1.4,1.0,3.3
"sou evangélico/cristão, e, infelizmente, muita coisa é  verdade, fariseus",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"MUITO BOM!FALTOU UMA ORIENTAÇÃO QUE PASSO PARA MINHAS FILHAS, NÃO TIRAR O OLHO DO COPO QUE BEBE, PREFERÊNCIA BEBER NA GARRAFA E SEMPRE UTILIZAR A TAMPA.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Se afastem de problemas. Fiquem solteiros guerreiros,1.0,1.3,1.0,2.1,0.0,0,1.0,3.2,1.0,1.3,1.0,4.2
Muçulmano não acredita que Jesus foi crucificado e que é filho de Deus. Não estão no caminho certo de jeito nenhum,1.0,1.4,0.0,0.0,1.0,1.2,0.0,0.0,1.0,1.2,0.0,0.0
"Uma vez uma colega veio me perguntar pq todo homem não presta , eu simplesmente respondi que homem que é homem presta sim, quem não presta são os mlks que ela arruma",1.0,1.4,1.0,3.4,0.0,0,0.0,0.0,1.0,1.4,0.0,0.0
"O demônio  se manifestou!Se fosse  um criminoso , já tinha dado um fim nessa  agressora!Elas sabem com quem mexem!",1.0,1.4,1.0,1.1,1.0,1.6,1.0,2.1,1.0,1.6,1.0,4.1
Nao Foi não. Ela tá mais que certa.,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Engraçado, vi este mesmo vídeo como sendo uma pessoa de um bairro de Ipatinga.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Mano você tem que parar com isso, eu acho tão repugnante isso, que quase dou deslike no seu vídeo😂😂😂",1.0,1.4,0.0,0.0,0.0,0,0.0,0.0,1.0,1.4,0.0,0.0
Que dama de mulher empoderada e que ela crá faz errado ninguém vergonha as outras agora se você quer ensinar o que é certo e fazer e honrar as mulheres faz correto faz certo ensina o que é certo seja uma mulher de valor de verdade parabéns ao homem aí falou sério falou correto e foi homem pra assumir Tanto o que desvalorizada a ele como o que valoriza foi correto isso é ser homem isso é valorizar a sua classe,1.0,1.4,1.0,2.1,0.0,0,1.0,3.2,1.0,1.3,1.0,2.1
Pegou uma foto da dona Joselma que não favorece muito  kkkk porque tem ela na fotoRodou com pneu murcho,1.0,1.4,1.0,2.1,0.0,0,0.0,0.0,1.0,1.4,0.0,0.0
Que livramento.  Sua hora vai chegar  Vitor.,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"A verdade é, a mãe e as irmãs se dependesse somente delas o filho ou irmão, não casava com mãe solteira.",0.0,0,0.0,0.0,1.0,1.3,1.0,3.1,1.0,1.3,1.0,4.1
"Sou da capital de São Paulo, e penso em sair dessa cidade.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Pelo menos ta investindo em ti Em estudo pagando INSS Tem várias aí que não pensam nisso.Seu futuro está garantido bom fazer uma poupança também,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Valores que não existe porque casou?,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Satanás anda ao derredor... o fim dos tempos,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
O melhor conselho pra quem passa por isso é: Fique sozinho.,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Esses homens não te chamam atenção,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
95%delas selecionam o homem com base nesses critérios,1.0,1.3,1.0,2.1,1.0,3.2,1.0,2.1,0.0,0,0.0,0.0
"@  Xiu, Enzo! Se eu quiser sua opinião, vou na creche onde te abandonam pra saírem gastar o grana da pensão.",1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
Oxe tiveram tiveram mais de 12 e agora querem um... abraçaaa fias,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.3,1.0,3.1
"É só pegarmos os textos antigos das regiões e dos filósofos , os textos são unânimes em nos dizer que mulheres nunca gostaram dos homens . Platão em plena Grécia patriarcal não se casou. Imagina nós que vivemos neste lixo de sistema matriarcal opressor , dá o que pensar !!! As mulheres são interesseiras , só querem o nosso 💰 e nos torturar psicologicamente.",1.0,1.4,1.0,2.1,1.0,1.3,1.0,2.2,1.0,1.3,1.0,4.2
Não casem e usem as vagabundas pra diversão. Só isso!!,1.0,1.4,1.0,2.1,1.0,1.4,1.0,3.1,1.0,1.3,1.0,2.3
Vc é gay? = Ser rejeitada é algo impossível pro meu ego aceitar.,1.0,1.4,1.0,2.1,1.0,1.3,1.0,2.1,0.0,0,0.0,0.0
Nao peguei ranço pq to pouco me fodendo pra vidas alheias ainda mais de famosos que nem sabem que eu existo nao ganho nada com isso entao pra mim nao fede nem cheira da mesma forma que os mesmo pensam de nos.,1.0,1.4,1.0,2.1,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Resumindo nós homens temos muito quê aprender e deixar de ser trouxa...,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Onde moro não tem Carnaval, mas uns fresco de fora estão trazendo uns bloquinho para aqui Affs, os bostileiros QI 83 se multiplicam rapidamente, chegaram nas bandas de cá.Que nojo, tudo chinelões.",1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
E tem mulher que acha que tá abalando quando anda assim ... sendo que na vdd tá ridícula,1.0,1.4,1.0,2.1,1.0,1.4,1.0,2.1,1.0,1.4,1.0,4.1
"E o casal la na frente, - amor esse carro ai atrás da gente - só esperar eles anunciarem o assalto 😂😂😂😂",0.0,0,0.0,0.0,1.0,1.6,0.0,0.0,0.0,0,0.0,0.0
Sujeito homem soldado promovido,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Errou no Jesus está voltando.....Jesus era. Judeu, nasceu há 2000 anos atrás, veio para os judeus...O que Jesus tem a ver com brasileiros ???? NADA.... não espere por isso...",0.0,0,0.0,0.0,1.0,3.1,0.0,0.0,0.0,0,0.0,0.0
👏👏👏👏👏👏👏🙌🙏o padre falou tudo foi uma verdadeira lição pra todos nós parabéns o amor de verdade por completo é assim Deus abençoe nós todos 🙏🏾🙌🏾💟,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Se filho cuidasse de mães e pais,  aqui em Portugal não havia tanto idoso largado em asilos. O problema é que vcs se acham imprescindíveis demais.  Acorda",1.0,1.4,0.0,0.0,0.0,0,0.0,0.0,1.0,1.4,0.0,0.0
Humilhante é  querer  serem  superiores a quem faz alguma coisa e não saber fazer nada.,1.0,1.4,0.0,0.0,0.0,0,0.0,0.0,1.0,1.4,0.0,0.0
"Tem que dar valor no que crecem maravilhoso  o sr da Havan 😂😂😂 vao bolaonariatas .O pt não  ganhou as eleições  ai so por isso nao esta sendo ajudados por eles ,porque o exercito  era pra ter ajudado ,a recuperar  so que nao deixaram",1.0,3.2,0.0,0.0,1.0,3.1,0.0,0.0,1.0,3.2,0.0,0.0
"Top, de pessoas com conhecimento, as críticas são bem vindas, vão me fazer aprimorar, agora de Zé Ruela é fda.",1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
Mais as mulheres são os Zé hj em dia 😂😂😂😂,1.0,1.4,1.0,2.1,1.0,1.3,1.0,2.1,1.0,1.3,1.0,4.2
"Essas inseguranças não são em relação aos homens, mas às outras mulheres",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
ELA PEGA O CACETE DO MARIO 1 VEZ !........NO CELULAR 1000 VEZES !.........VAZA TEM OUTRA ALI QUE QUER ALGO REALMENTE,1.0,1.4,1.0,2.1,0.0,0,0.0,0.0,1.0,1.3,1.0,2.3
A reação do Raphael Ayres é o melhor😂😂😂😂,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"@  verdade essa sua visão é incorreta. Esquerda e progressismo são a mesma coisa. O progressismo acredita que a humanidade deve sempre “progredir” para uma relativização da moral judaico-cristã, para a subversão da ordem e para a quebra de paradigmas tradicionais estabelecidos. É por isso que o esquerdismo é também chamado de revolucionário.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Sinais. Sinais. Os pais já captaram isso.  O jovem Miquéia Crefisa está apaixonado e ignorando os alertas de perigo.,1.0,1.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Antigamente elas gostavam de homens trabalhadores pq elas não tinham essa mentalidade e desejos e esses absurdos de privilégios que elas tem hoje em dia,1.0,1.4,1.0,2.1,1.0,1.3,1.0,2.1,1.0,1.3,1.0,4.2
Poderia dar os créditos dos vídeos que usa no canal.,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Minha filha ficou 3 meses aguardando uma fisioterapia (que deve ser feita até os 6 meses de idade) pra tratar um torcicolo, ela tinha 2 meses, agora está com 5 e eu mesma fiz a fisioterapia em casa pois até hoje nem sinal do encaminhamento",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Mas se é um homem que fala essas coisas, é massacrado... muitas vezes até pelos próprios homens.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Robocop tinha tudo isso e ainda tinha o ginasial completo.,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Femina consegue o que deseja e mantém o relacionamento.Feminista: consegue o ""empoderamento""  na dogpill quando ficar velha  e metralhada.",1.0,1.4,1.0,2.1,1.0,1.3,1.0,2.1,1.0,1.2,1.0,4.1
Realmente ia ser dificil essa historia ser aceita por outros cara ouvindos em tantos detalhes e nao ouvir uma piadinha.,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
